,Compound Rating,Date,Negative Rating,Neutral Rating,Positive Rating,Source Account,Text
403,0.0,Mon Apr 09 18:50:05 +0000 2018,0.0,1.0,0.0,nytimes,It's simple but loaded with flavor https://t.co/N8VwOWA1ow
404,-0.3716,Mon Apr 09 18:40:03 +0000 2018,0.201,0.679,0.12,nytimes,"There’s something admirable about a show so defiantly opposed to change, but something frustrating, too https://t.co/Pmd3iO9LoU"
405,-0.4404,Mon Apr 09 18:30:11 +0000 2018,0.116,0.884,0.0,nytimes,"RT @SopanDeb: At the end of 2017, Hank Azaria responded to criticism of Apu from @harikondabolu as ""upsetting."" So the show finally respond…"
406,-0.3182,Mon Apr 09 18:20:03 +0000 2018,0.113,0.887,0.0,nytimes,"In a study across 28 companies, 76% of critical feedback given to women included comments on her personality (e.g.,… https://t.co/TUalWjJUQ1"
407,-0.4019,Mon Apr 09 18:06:33 +0000 2018,0.114,0.886,0.0,nytimes,"Breaking News: The federal deficit is set to rise sharply, topping $1 trillion by 2020, in the first CBO estimate s… https://t.co/sinJOmbQea"
408,0.0,Mon Apr 09 18:00:21 +0000 2018,0.0,1.0,0.0,nytimes,"President Trump ""is always speaking to a proximate audience; unlike other presidents, the speaking, not the speech,… https://t.co/wImyJJ353V"
409,0.4019,Mon Apr 09 17:50:03 +0000 2018,0.0,0.881,0.119,nytimes,RT @MichaelPaulson: NYC playbills from the 18th and 19th centuries will be digitized and searchable at @MuseumofCityNY with boost from @NEH…
410,0.0,Mon Apr 09 17:40:10 +0000 2018,0.0,1.0,0.0,nytimes,President Trump said that he will meet with Kim Jong-un in May or early June https://t.co/c0x2DD3Qs2
411,-0.1027,Mon Apr 09 17:30:09 +0000 2018,0.154,0.75,0.096,nytimes,"“It was my mistake, and I’m sorry. I started Facebook, I run it, and I’m responsible for what happens here,” Mark Z… https://t.co/BnvctJCv1N"
412,0.2621,Mon Apr 09 17:20:09 +0000 2018,0.0,0.886,0.114,nytimes,"Cynthia Nixon: ""We built the Erie Canal! We can’t fix the subway? Are you kidding me?"" https://t.co/urfn3iJWvz"
413,-0.296,Mon Apr 09 17:10:06 +0000 2018,0.091,0.909,0.0,nytimes,RT @AllMattNYT: The Facebook app used to harvest data for Cambridge Analytica had one function: to scrape profile data. There was no “in-ap…
414,0.0,Mon Apr 09 17:00:21 +0000 2018,0.0,1.0,0.0,nytimes,Why you should get the new shingles vaccine https://t.co/xaK1AGl8up
415,0.4927,Mon Apr 09 16:50:07 +0000 2018,0.0,0.803,0.197,nytimes,"Move over, Elsa. The most entertaining ice queen on Broadway is Regina George. https://t.co/ONSXYvF14Z"
416,-0.5574,Mon Apr 09 16:45:06 +0000 2018,0.173,0.827,0.0,nytimes,RT @readercenter: Confused about the trade conflict between the U.S. and China? Tweet us your questions and we will answer some LIVE from t…
417,0.3182,Mon Apr 09 16:40:06 +0000 2018,0.0,0.901,0.099,nytimes,"""Perhaps for the first time in a very long time, maybe the first time ever, people are beginning to entertain the p… https://t.co/LwHMBJRCRt"
418,0.25,Mon Apr 09 16:30:05 +0000 2018,0.094,0.769,0.137,nytimes,"RT @jasondhorowitz: In major document on holiness, Pope Francis, seeming to brushback conservative critics, says caring for migrants and th…"
419,0.0,Mon Apr 09 16:20:07 +0000 2018,0.0,1.0,0.0,nytimes,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8
420,0.0,Mon Apr 09 16:10:05 +0000 2018,0.0,1.0,0.0,nytimes,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to rid… https://t.co/vo7p9mA6qo
421,0.0,Mon Apr 09 16:06:45 +0000 2018,0.0,1.0,0.0,nytimes,Breaking News: President Trump said he’ll decide in the next 24 to 48 hours whether to retaliate militarily for the… https://t.co/pm5f4zhHkT
422,0.3612,Mon Apr 09 16:00:07 +0000 2018,0.0,0.878,0.122,nytimes,“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do… https://t.co/5ZevGIUUfN
423,0.0,Mon Apr 09 15:50:05 +0000 2018,0.0,1.0,0.0,nytimes,The signature may be going out of style https://t.co/iQpUA90mZG
424,-0.6705,Mon Apr 09 15:40:08 +0000 2018,0.243,0.757,0.0,nytimes,The leader of ISIS in northern Afghanistan has been killed by an American airstrike https://t.co/I4KySr1aMn
425,0.8326,Mon Apr 09 15:30:09 +0000 2018,0.056,0.617,0.328,nytimes,RT @TimHerrera: Giving feedback isn’t easy! But @stephmit is in SL this week talking about how to be better — and less biased — at giving i…
426,-0.2263,Mon Apr 09 15:20:10 +0000 2018,0.101,0.899,0.0,nytimes,Gov. Rick Scott made official what Floridians have suspected for months: He's running for the U.S. Senate https://t.co/2IrL7lFd1j
427,0.1027,Mon Apr 09 15:10:05 +0000 2018,0.073,0.833,0.094,nytimes,The federal government’s top ethics official sent a letter to the EPA questioning Scott Pruitt's actions and asking… https://t.co/gpwZQAbPF3
428,0.6705,Mon Apr 09 15:00:21 +0000 2018,0.0,0.683,0.317,nytimes,"Combative, relentless and proudly impolitic, John Bolton has a kindred spirit of sorts in President Trump, a fellow… https://t.co/rDXkTyjA3G"
429,0.1027,Mon Apr 09 14:50:03 +0000 2018,0.086,0.811,0.104,nytimes,"“Get a job,” one Chief Wahoo fan yelled, along with an expletive, at protesters at the Cleveland Indians' home open… https://t.co/OGmApH1WRA"
430,0.5598,Mon Apr 09 14:40:08 +0000 2018,0.0,0.833,0.167,nytimes,"RT @VVFriedman: Why that rumor about Anna Wintour leaving Vogue was so powerful, and what it could mean -  https://t.co/hnJqwO6cR6"
431,-0.296,Mon Apr 09 14:32:06 +0000 2018,0.128,0.872,0.0,nytimes,Video: Syria and Russia accused Israel of conducting aistrikes on a Syrian air base on Monday https://t.co/MxTcHGx2TG
432,0.0,Mon Apr 09 14:25:04 +0000 2018,0.0,1.0,0.0,nytimes,"RT @chashomans: I went to some of Trump's post-election rallies, and had some thoughts about them, and wrote down those thoughts: https://t…"
433,-0.34,Mon Apr 09 14:14:06 +0000 2018,0.149,0.766,0.086,nytimes,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from par… https://t.co/VLXdNstvls
434,-0.875,Mon Apr 09 14:00:05 +0000 2018,0.44,0.56,0.0,nytimes,"Big power tensions in the Syria conflict, already running high after an apparent chemical weapons attack, ratcheted… https://t.co/JAhWKLryfR"
435,0.6908,Mon Apr 09 13:45:05 +0000 2018,0.0,0.678,0.322,nytimes,"Tony Robbins, a life coach, apologized for saying women use #MeToo to gain ""significance"" https://t.co/ZEc5Hy3QpS"
436,0.0,Mon Apr 09 13:30:07 +0000 2018,0.0,1.0,0.0,nytimes,"RT @PatrickKingsley: What would happen if a far-right leader cemented power in a western state? In Viktor Orban's Hungary, it's already hap…"
437,0.0,Mon Apr 09 13:20:05 +0000 2018,0.0,1.0,0.0,nytimes,Video: Did these women see #MeToo coming? https://t.co/NXZ3mPD44F
438,-0.4404,Mon Apr 09 13:11:10 +0000 2018,0.206,0.687,0.107,nytimes,"Friends of the art collector who died in a fire at Trump Tower said he had been trying to move since the election,… https://t.co/AADoOZvj7r"
439,0.0,Mon Apr 09 13:00:27 +0000 2018,0.0,1.0,0.0,nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/z6zdDPxTPo https://t.co/fsmzE3skCk
440,0.0,Mon Apr 09 12:44:06 +0000 2018,0.0,1.0,0.0,nytimes,The post-campaign campaign of Donald Trump https://t.co/EFmeLFLJgX https://t.co/nwpMojrmlE
441,-0.1027,Mon Apr 09 12:30:04 +0000 2018,0.062,0.938,0.0,nytimes,"When women have their first child between age 25 and 35, their pay never recovers, relative to that of their husban… https://t.co/68e886x9kv"
442,-0.7717,Mon Apr 09 12:14:03 +0000 2018,0.295,0.705,0.0,nytimes,European leaders' biggest fear may be that President Trump's belligerent approach to trade will destroy the postwar… https://t.co/tjShh80JUo
443,0.0258,Mon Apr 09 11:45:04 +0000 2018,0.139,0.717,0.143,nytimes,"Caring for migrants and the poor is equally as holy a pursuit as opposing abortion, Pope Francis declared https://t.co/vpN7G3cWgs"
444,-0.6124,Mon Apr 09 11:30:06 +0000 2018,0.257,0.672,0.071,nytimes,"RT @TheSteinLine: For the second straight season, one seriously sprained knee forced the Warriors to make the unkindest of roster cuts. My…"
445,-0.3818,Mon Apr 09 11:14:03 +0000 2018,0.223,0.625,0.152,nytimes,"After a suspected chemical attack in Syria, President Trump said Iran and Russia were responsible for backing ""Anim… https://t.co/PYq05VxVKa"
446,0.0516,Mon Apr 09 11:00:13 +0000 2018,0.09,0.81,0.1,nytimes,"""At a certain point, you just have to do something,"" said a bookseller in Berlin who helped organize protests again… https://t.co/KRDuQhzKMH"
447,-0.1531,Mon Apr 09 10:44:06 +0000 2018,0.074,0.926,0.0,nytimes,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly ide… https://t.co/c3xhGEDI7r
448,0.4588,Mon Apr 09 10:31:06 +0000 2018,0.0,0.84,0.16,nytimes,"RT @nytimesworld: “We don’t want migrants to come to Hungary,” said an army reservist who voted for Viktor Orban’s party. “They are unwilli…"
449,-0.7717,Mon Apr 09 10:17:02 +0000 2018,0.325,0.675,0.0,nytimes,Six men suspected of plotting a possible attack on the Berlin half-marathon on Sunday were detained by the police https://t.co/kYJl4HlJs6
450,0.0,Mon Apr 09 10:07:07 +0000 2018,0.0,1.0,0.0,nytimes,Morning Briefing: Here's what you need to know to start your day https://t.co/RNNICDJiOs https://t.co/fTtErIRrGA
451,0.2732,Mon Apr 09 10:00:19 +0000 2018,0.0,0.9,0.1,nytimes,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symp… https://t.co/7auDlDfWBv"
452,-0.6597,Mon Apr 09 09:44:01 +0000 2018,0.252,0.748,0.0,nytimes,Syria and Russia blamed Israel for early morning airstrikes on a Syrian military base that a conflict monitoring gr… https://t.co/GtFjYhkZ8d
453,-0.7003,Mon Apr 09 09:29:01 +0000 2018,0.266,0.734,0.0,nytimes,"The reported chemical attack in Syria seems to have squeezed President Trump between conflicting impulses, and rais… https://t.co/mRlcTrwBJA"
454,0.5267,Mon Apr 09 09:16:04 +0000 2018,0.0,0.815,0.185,nytimes,"Viktor Orban, who has set about transforming Hungary from a vibrant democracy into a semi-autocratic state, appeare… https://t.co/Vx2IWPCgzc"
455,0.2776,Mon Apr 09 08:59:04 +0000 2018,0.064,0.823,0.113,nytimes,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having th… https://t.co/PJh6QfzZ26"
456,0.4215,Mon Apr 09 08:46:02 +0000 2018,0.0,0.872,0.128,nytimes,North Korea has told the United States that Kim Jong-un is willing to discuss denuclearization of the Korean Penins… https://t.co/B5jGai0g4G
457,0.0258,Mon Apr 09 08:31:05 +0000 2018,0.0,0.939,0.061,nytimes,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/CeaWbLe2qw
458,-0.34,Mon Apr 09 08:16:06 +0000 2018,0.149,0.766,0.086,nytimes,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from par… https://t.co/prqzE2SYC7
459,0.4215,Mon Apr 09 07:59:03 +0000 2018,0.0,0.859,0.141,nytimes,Jeff Sessions appointed a United States attorney to handle document production for an inquiry into the FBI's handli… https://t.co/wlGVcDXzjw
460,0.0,Mon Apr 09 07:44:04 +0000 2018,0.0,1.0,0.0,nytimes,"RT @nytimesworld: Jörg Braunsdorf will order books from some right-wing publishers at the request of customers at his Berlin bookstore, but…"
461,-0.25,Mon Apr 09 07:30:15 +0000 2018,0.182,0.818,0.0,nytimes,"Sri Reddy, an Indian actress, staged a topless #MeToo protest https://t.co/NUrkj4zdMZ"
462,0.2732,Mon Apr 09 07:21:00 +0000 2018,0.0,0.9,0.1,nytimes,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symp… https://t.co/cRx05Eb2fu"
463,-0.5859,Mon Apr 09 07:04:56 +0000 2018,0.286,0.714,0.0,nytimes,A look at some of the major episodes of suspected chemical attacks in Syria https://t.co/n6YplhtWrB
464,0.2732,Mon Apr 09 06:48:38 +0000 2018,0.0,0.826,0.174,nytimes,Here's how to start a fitness routine – and stick to it https://t.co/WvY6hDtVYB
465,0.0,Mon Apr 09 06:32:05 +0000 2018,0.0,1.0,0.0,nytimes,RT @gabrieldance: we’ve talked with cambridge analytica. we’ve talked w chris wylie. we’ve talked with kogan about his infamous app. we’ve…
466,0.6124,Mon Apr 09 06:09:41 +0000 2018,0.0,0.792,0.208,nytimes,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/AyGCxjbUTp"
467,-0.5574,Mon Apr 09 05:51:57 +0000 2018,0.315,0.55,0.135,nytimes,15 Lives Devoted to Hockey: A Look at Who Died in a Crash in Canada https://t.co/FHzwWleWQ6
468,0.3612,Mon Apr 09 05:41:01 +0000 2018,0.117,0.675,0.209,nytimes,"Justice Dept., Pressured by Trump, Seeks to Speed Response to Congressional Inquiry https://t.co/khY6xcbzcN"
469,0.5994,Mon Apr 09 05:38:46 +0000 2018,0.0,0.754,0.246,nytimes,"Have a craving for craving for deep, dark pools of warm chocolate, sweet pecans and fragrant coconut? https://t.co/6J9sNLn1pS"
470,0.2732,Mon Apr 09 05:22:17 +0000 2018,0.0,0.826,0.174,nytimes,Here's how to start a fitness routine – and stick to it https://t.co/4w3uf4LhhZ
471,-0.1027,Mon Apr 09 05:04:14 +0000 2018,0.188,0.68,0.132,nytimes,"Michigan will stop providing free bottled water to the city of Flint. City officials criticized the move, noting th… https://t.co/FKlz64hQeR"
472,0.0258,Mon Apr 09 04:46:38 +0000 2018,0.0,0.939,0.061,nytimes,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/2qZnmp8U21
473,-0.2263,Mon Apr 09 04:29:11 +0000 2018,0.113,0.821,0.067,nytimes,"Once you immerse yourself in the tasty, convenient world of sheet-pan suppers, you won’t want to stop https://t.co/Zfz56ScoJu"
474,-0.1531,Mon Apr 09 04:12:01 +0000 2018,0.074,0.926,0.0,nytimes,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly ide… https://t.co/TPOpwz0ypP
475,0.0,Mon Apr 09 03:52:37 +0000 2018,0.0,1.0,0.0,nytimes,"For Luigi Di Maio, It’s Now or Never to Lead Italy. Unless It’s Later. https://t.co/z7ZQwMG4sB"
476,0.0,Mon Apr 09 03:48:06 +0000 2018,0.0,1.0,0.0,nytimes,"NYT journalists scoured old Islamic State offices in Iraq, gathering over 15,000 pages of internal records abandone… https://t.co/ITQZbJsbmK"
477,0.3254,Mon Apr 09 03:30:11 +0000 2018,0.0,0.896,0.104,nytimes,RT @AllMattNYT: SCOOP: “You are the product” — @NYTimes found Facebook users whose data was harvested by Cambridge Analytica. They are the…
478,-0.4404,Mon Apr 09 03:22:03 +0000 2018,0.26,0.606,0.134,nytimes,Friends of Todd Brassner remember the man who died in a fire at Trump Tower on Saturday https://t.co/69sA8IQbf8
479,0.4019,Mon Apr 09 03:09:28 +0000 2018,0.0,0.748,0.252,nytimes,Pyongyang Welcomes Hundreds of Foreigners for Yearly Marathon https://t.co/HA0Qam6afq
480,0.6124,Mon Apr 09 03:02:57 +0000 2018,0.0,0.792,0.208,nytimes,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/zas6Z1fKBR"
481,-0.6908,Mon Apr 09 02:45:12 +0000 2018,0.207,0.793,0.0,nytimes,The tiny elevator in a Brooklyn housing project will forever be tainted by the murder of a 6-year-old inside nearly… https://t.co/EyJA7ZTETJ
482,0.0,Mon Apr 09 02:26:53 +0000 2018,0.0,1.0,0.0,nytimes,"South Carolina's former first lady, Jenny Sanford, wasn’t looking to remarry after her high-profile divorce, until… https://t.co/VoB54wj2x8"
483,0.2776,Mon Apr 09 02:07:29 +0000 2018,0.064,0.823,0.113,nytimes,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having th… https://t.co/m9V38iZ3hx"
484,0.4215,Mon Apr 09 01:51:57 +0000 2018,0.0,0.797,0.203,nytimes,Review: ‘Mean Girls’ Sets the Perils of Being Popular to Song https://t.co/ocyCL7g1JL
485,-0.1027,Mon Apr 09 01:39:49 +0000 2018,0.188,0.68,0.132,nytimes,"Michigan will stop providing free bottled water to the city of Flint. City officials criticized the move, noting th… https://t.co/EdAuT0cJyH"
486,0.0258,Mon Apr 09 01:20:33 +0000 2018,0.0,0.939,0.061,nytimes,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/vBtDudBwF9
487,0.34,Mon Apr 09 01:03:51 +0000 2018,0.0,0.821,0.179,nytimes,North Korea Said to Offer Direct Assurance It Will Discuss Denuclearization https://t.co/OB39Xfk3wD
488,0.7351,Mon Apr 09 00:57:20 +0000 2018,0.0,0.725,0.275,nytimes,The snow monkeys of Japan like a nice warm bath. Scientists wanted to find out the real reason they sought out the… https://t.co/Wg61NYzLII
489,-0.6124,Mon Apr 09 00:43:09 +0000 2018,0.267,0.733,0.0,nytimes,A Town That Lives for Hockey Is Devastated by Humboldt Broncos’ Deaths https://t.co/fkUbNvxLpe
490,0.4215,Mon Apr 09 00:40:49 +0000 2018,0.0,0.865,0.135,nytimes,"Facebook's advice to Mark Zuckerberg as he prepares to appear before Congress: Be humble, agreeable and as forthrig… https://t.co/vqSgPJGcqe"
491,0.0,Mon Apr 09 00:22:55 +0000 2018,0.0,1.0,0.0,nytimes,Paleontologists have discovered dozens of jumbo-size footprints belonging to dinosaurs that lived 170 million years… https://t.co/AciKlSwvNA
492,0.4215,Mon Apr 09 00:04:17 +0000 2018,0.0,0.865,0.135,nytimes,"Facebook's advice to Mark Zuckerberg as he prepares to appear before Congress: Be humble, agreeable and as forthrig… https://t.co/dbYIfSGCCM"
493,-0.8779,Sun Apr 08 23:47:19 +0000 2018,0.336,0.664,0.0,nytimes,"He killed a Red Cross worker, and the motive is still a mystery: ""I will go to hell for what I did"" https://t.co/6pCS8rSFVJ"
494,-0.128,Sun Apr 08 23:31:12 +0000 2018,0.158,0.842,0.0,nytimes,A Tough Task for Facebook: European-Type Privacy for All https://t.co/fWLrndUdXa
495,-0.3612,Sun Apr 08 23:14:04 +0000 2018,0.185,0.815,0.0,nytimes,"Profile: Circe, a Vilified Witch From Classical Mythology, Gets Her Own Epic https://t.co/6aZoqsc21e"
496,0.5719,Sun Apr 08 23:02:44 +0000 2018,0.0,0.709,0.291,nytimes,"Orban Wins Sweeping Majority, and Control of Hungary’s Constitution https://t.co/c9kT44hYLI"
497,0.5719,Sun Apr 08 22:59:45 +0000 2018,0.0,0.684,0.316,nytimes,Patrick Reed Wins the Masters in a Breakthrough Performance https://t.co/Ftp0PBbgRt
498,0.6597,Sun Apr 08 22:42:34 +0000 2018,0.0,0.769,0.231,nytimes,"""My parents don’t want to just throw money around now. I’m getting a great education at a fraction of the cost."" https://t.co/D0m6zXCvok"
499,0.8591,Sun Apr 08 22:25:23 +0000 2018,0.0,0.578,0.422,nytimes,Com Journal: East Timor Has Some of the World’s Richest Reefs. Can It Profit Safely? https://t.co/PcTmSWxSWh
